2017-02-14 06:00:00,3092,T2,52.7
2017-01-24 06:00:00,3513,T2,82.5
2017-01-31 06:00:00,923,T1,66.2
2017-01-17 06:00:00,3426,T2,81.4
2017-02-07 06:00:00,213,T1,76.5
2017-03-07 06:00:00,926,T1,91.9
2017-03-07 06:00:00,3226,T2,45.2
2017-02-28 06:00:00,837,T1,185.5
2017-01-17 06:00:00,49,T1,29.5
2017-01-17 06:00:00,3776,T3,62.4
2017-02-14 06:00:00,3248,T3,54.1
2017-02-21 06:00:00,3609,T2,64.8
2017-02-14 06:00:00,3241,T2,88.9
2017-03-07 06:00:00,994,T1,92.2
2017-01-10 06:00:00,603,T1,80.3
2017-01-24 06:00:00,3808,T3,69.9
2017-02-07 06:00:00,387,T1,60.4
2017-02-21 06:00:00,968,T1,90.8
2017-01-31 06:00:00,3913,T2,78.7
2017-02-07 06:00:00,3246,T2,34.7
2017-02-14 06:00:00,8,T1,61.3
2017-02-28 06:00:00,181,T1,81.7
2017-02-28 06:00:00,996,T1,52.7
2017-01-31 06:00:00,79,T1,0.4
2017-02-07 06:00:00,602,T1,98.7
2017-02-07 06:00:00,3041,T3,36.1
2017-02-14 06:00:00,477,T1,27.7
2017-01-17 06:00:00,187,T1,80.7
2017-01-31 06:00:00,3886,T3,82.0
2017-02-28 06:00:00,389,T1,14.6
2017-01-31 06:00:00,313,T1,92.2
2017-02-28 06:00:00,327,T1,85.5
2017-01-31 06:00:00,551,T1,68.3
2017-02-28 06:00:00,3455,T3,47.6
2017-01-17 06:00:00,3466,T2,68.0
2017-02-14 06:00:00,934,T1,34.9
2017-03-07 06:00:00,703,T1,64.0
2017-01-10 06:00:00,980,T1,77.7
2017-02-14 06:00:00,3679,T3,53.6
2017-03-07 06:00:00,3853,T2,77.6
2017-02-28 06:00:00,3749,T2,27.8
2017-02-21 06:00:00,45,T1,32.1
2017-01-31 06:00:00,341,T1,51.4
2017-01-10 06:00:00,975,T1,23.7
2017-01-24 06:00:00,529,T1,86.4
2017-01-31 06:00:00,3845,T3,19.7
2017-02-07 06:00:00,3220,T3,75.6
2017-02-21 06:00:00,3173,T3,55.2
2017-03-07 06:00:00,3483,T2,50.9
2017-01-17 06:00:00,425,T1,26.9
2017-01-31 06:00:00,3695,T3,60.6
2017-01-10 06:00:00,882,T1,67.7
2017-01-24 06:00:00,3084,T3,78.8
2017-01-17 06:00:00,3489,T2,65.7
2017-02-21 06:00:00,509,T1,13.1
2017-02-14 06:00:00,3925,T2,39.8
2017-01-17 06:00:00,164,T1,47.3
2017-01-10 06:00:00,3577,T3,83.1
2017-02-28 06:00:00,664,T1,65.2
2017-02-28 06:00:00,587,T1,16.4
2017-01-24 06:00:00,3600,T2,33.3
2017-01-31 06:00:00,3636,T3,59.2
2017-01-24 06:00:00,534,T1,99.3
2017-02-21 06:00:00,3189,T2,35.6
2017-03-07 06:00:00,89,T1,6.6
2017-01-31 06:00:00,3603,T2,57.2
2017-02-28 06:00:00,3083,T2,78.9
2017-01-24 06:00:00,961,T1,53.2
2017-01-17 06:00:00,3178,T2,94.3
2017-02-28 06:00:00,549,T1,95.0
2017-02-21 06:00:00,3446,T2,75.7
2017-01-10 06:00:00,250,T1,78.8
2017-02-07 06:00:00,575,T1,17.2
2017-01-24 06:00:00,3177,T2,106.2
2017-02-14 06:00:00,3403,T2,92.9
2017-02-14 06:00:00,3961,T2,30.6
2017-02-21 06:00:00,3477,T3,26.9
2017-02-21 06:00:00,128,T1,110.1
2017-02-07 06:00:00,224,T1,142.8
2017-02-21 06:00:00,743,T1,84.3
2017-02-14 06:00:00,3292,T2,51.2
2017-01-10 06:00:00,24,T1,45.5
2017-02-28 06:00:00,884,T1,73.8
2017-03-07 06:00:00,66,T1,43.5
2017-01-24 06:00:00,797,T1,87.8
2017-01-17 06:00:00,3410,T3,73.3
2017-02-28 06:00:00,579,T1,90.9
2017-01-24 06:00:00,3722,T2,64.6
2017-02-14 06:00:00,30,T1,25.5
2017-02-21 06:00:00,3772,T2,39.9
2017-02-21 06:00:00,3621,T2,69.3
2017-02-14 06:00:00,3393,T3,56.0
2017-02-14 06:00:00,312,T1,1.0
2017-02-14 06:00:00,657,T1,104.7
2017-02-07 06:00:00,3662,T2,74.7
2017-01-24 06:00:00,424,T1,85.9
2017-01-24 06:00:00,3331,T3,46.5
2017-02-14 06:00:00,60,T1,132.1
2017-02-21 06:00:00,3889,T3,21.1
2017-03-07 06:00:00,3077,T2,55.5
2017-03-07 06:00:00,3702,T2,27.0
2017-02-21 06:00:00,3167,T2,67.1
2017-02-07 06:00:00,154,T1,70.7
2017-01-17 06:00:00,3375,T2,66.4
2017-02-07 06:00:00,3867,T3,46.2
2017-01-24 06:00:00,789,T1,41.2
2017-01-31 06:00:00,3688,T3,43.5
2017-02-28 06:00:00,778,T1,62.3
2017-02-28 06:00:00,291,T1,58.4
2017-02-28 06:00:00,3151,T3,90.2
2017-03-07 06:00:00,553,T1,66.8
2017-02-07 06:00:00,288,T1,26.0
2017-01-24 06:00:00,107,T1,194.5
2017-03-07 06:00:00,3805,T3,47.7
2017-03-07 06:00:00,236,T1,42.3
2017-01-31 06:00:00,3071,T3,53.4
2017-01-31 06:00:00,3834,T3,97.3
2017-02-28 06:00:00,3727,T2,13.2
2017-01-17 06:00:00,779,T1,20.2
2017-02-28 06:00:00,3266,T2,97.4
2017-01-24 06:00:00,3616,T2,46.5
2017-02-28 06:00:00,3295,T3,77.5
2017-02-28 06:00:00,3003,T2,68.3
2017-01-17 06:00:00,379,T1,17.8
2017-02-14 06:00:00,203,T1,11.2
2017-02-21 06:00:00,3157,T3,65.8
2017-03-07 06:00:00,241,T1,37.1
2017-01-10 06:00:00,3209,T2,75.1
2017-02-21 06:00:00,175,T1,19.5
2017-02-28 06:00:00,862,T1,44.0
2017-02-14 06:00:00,3658,T2,70.7
2017-01-24 06:00:00,932,T1,35.9
2017-03-07 06:00:00,3729,T3,34.4
2017-02-28 06:00:00,410,T1,38.5
2017-02-28 06:00:00,393,T1,65.5
2017-01-24 06:00:00,3037,T2,92.5
2017-01-10 06:00:00,3148,T3,61.4
2017-02-28 06:00:00,3415,T2,17.4
2017-02-07 06:00:00,3660,T3,77.9
2017-02-14 06:00:00,224,T1,51.4
2017-03-07 06:00:00,171,T1,49.4
2017-01-24 06:00:00,17,T1,45.5
2017-01-10 06:00:00,3456,T2,55.6
2017-01-10 06:00:00,538,T1,40.2
2017-02-21 06:00:00,663,T1,108.5
2017-01-31 06:00:00,3691,T3,33.6
2017-01-10 06:00:00,818,T1,70.6
2017-02-21 06:00:00,817,T1,84.5
2017-01-24 06:00:00,275,T1,38.2
2017-02-14 06:00:00,237,T1,48.3
2017-01-31 06:00:00,3255,T3,96.2
2017-03-07 06:00:00,3311,T2,71.3
2017-02-14 06:00:00,412,T1,32.4
2017-02-07 06:00:00,578,T1,13.2
2017-01-31 06:00:00,3118,T2,49.2
2017-02-07 06:00:00,3010,T2,49.9
2017-01-10 06:00:00,3580,T2,42.4
2017-02-21 06:00:00,3554,T2,59.2
2017-02-21 06:00:00,820,T1,6.4
2017-01-17 06:00:00,246,T1,42.7
2017-01-24 06:00:00,3696,T3,41.5
2017-01-17 06:00:00,337,T1,140.0
2017-01-10 06:00:00,3569,T3,37.9
2017-02-14 06:00:00,3497,T3,62.2
2017-01-17 06:00:00,3885,T3,33.3
2017-02-28 06:00:00,511,T1,149.7
2017-01-17 06:00:00,569,T1,70.4
2017-02-28 06:00:00,394,T1,26.7
2017-02-21 06:00:00,435,T1,11.6
2017-02-07 06:00:00,978,T1,49.4
2017-02-14 06:00:00,462,T1,26.4
2017-02-21 06:00:00,473,T1,52.3
2017-01-31 06:00:00,502,T1,20.6
2017-01-17 06:00:00,763,T1,85.4
2017-02-28 06:00:00,3423,T3,52.7
2017-02-14 06:00:00,3447,T3,86.2
2017-02-28 06:00:00,413,T1,69.2
2017-01-17 06:00:00,3640,T2,87.3
2017-01-31 06:00:00,3584,T2,63.5
2017-03-07 06:00:00,3089,T3,39.9
2017-02-07 06:00:00,406,T1,32.2
2017-02-28 06:00:00,3814,T2,51.2
2017-02-14 06:00:00,3983,T2,72.7
2017-03-07 06:00:00,3606,T2,38.1
2017-01-24 06:00:00,43,T1,13.9
2017-02-14 06:00:00,823,T1,138.1
2017-02-21 06:00:00,3486,T3,49.3
2017-02-21 06:00:00,267,T1,117.0
2017-02-21 06:00:00,314,T1,111.5
2017-01-17 06:00:00,227,T1,52.0
2017-02-07 06:00:00,407,T1,120.6
2017-01-31 06:00:00,3,T1,132.9
2017-02-14 06:00:00,3015,T3,39.7
2017-02-21 06:00:00,291,T1,91.7
2017-02-07 06:00:00,3579,T2,46.1
2017-01-24 06:00:00,369,T1,75.8
2017-02-07 06:00:00,35,T1,52.2
2017-01-24 06:00:00,3394,T2,44.3
2017-01-31 06:00:00,275,T1,63.1
2017-02-21 06:00:00,3441,T3,35.0
2017-01-24 06:00:00,806,T1,11.6
2017-03-07 06:00:00,775,T1,90.4
2017-01-17 06:00:00,929,T1,10.3
2017-03-07 06:00:00,3662,T2,80.1
2017-02-28 06:00:00,688,T1,104.8
2017-01-31 06:00:00,3225,T3,50.9
2017-01-10 06:00:00,3822,T2,28.3
2017-02-07 06:00:00,480,T1,76.7
2017-01-10 06:00:00,3704,T3,73.2
2017-02-07 06:00:00,3455,T3,38.5
2017-03-07 06:00:00,3237,T2,57.5
2017-01-24 06:00:00,3305,T3,59.3
2017-01-17 06:00:00,3214,T3,95.4
2017-02-14 06:00:00,90,T1,149.2
2017-01-10 06:00:00,3333,T2,58.8
2017-02-07 06:00:00,6,T1,48.2
2017-01-24 06:00:00,3670,T2,61.7
2017-01-10 06:00:00,261,T1,51.4
2017-02-14 06:00:00,3117,T2,64.8
2017-03-07 06:00:00,3073,T2,87.2
2017-02-07 06:00:00,535,T1,78.7
2017-02-07 06:00:00,3024,T3,62.2
2017-03-07 06:00:00,3249,T2,96.5
2017-03-07 06:00:00,3524,T3,71.9
2017-01-10 06:00:00,252,T1,55.9
2017-02-14 06:00:00,780,T1,10.8
2017-01-24 06:00:00,366,T1,42.1
2017-03-07 06:00:00,766,T1,17.2
2017-01-17 06:00:00,3598,T2,88.0
2017-02-28 06:00:00,3285,T3,59.9
2017-02-28 06:00:00,3945,T3,56.8
2017-02-28 06:00:00,43,T1,44.7
2017-01-24 06:00:00,3429,T2,48.9
2017-01-31 06:00:00,366,T1,163.1
2017-01-17 06:00:00,3395,T3,49.7
2017-01-10 06:00:00,3568,T2,32.0
2017-02-21 06:00:00,3928,T2,78.1
2017-01-10 06:00:00,772,T1,129.5
2017-02-14 06:00:00,3345,T3,88.7
2017-02-21 06:00:00,3929,T3,56.1
2017-02-14 06:00:00,185,T1,10.1
2017-03-07 06:00:00,3039,T3,56.8
2017-02-21 06:00:00,3980,T3,45.8
2017-01-17 06:00:00,605,T1,127.8
2017-02-14 06:00:00,3869,T2,88.4
2017-02-07 06:00:00,3413,T2,73.7
2017-02-21 06:00:00,226,T1,58.0
2017-01-17 06:00:00,805,T1,65.0
2017-03-07 06:00:00,580,T1,59.6
2017-03-07 06:00:00,3379,T2,31.4
2017-02-07 06:00:00,3875,T2,53.8
2017-02-14 06:00:00,663,T1,129.2
2017-02-07 06:00:00,338,T1,93.6
2017-01-10 06:00:00,3237,T2,41.7
2017-02-21 06:00:00,48,T1,10.9
2017-02-07 06:00:00,3388,T3,54.2
2017-01-24 06:00:00,3762,T2,66.6
2017-02-28 06:00:00,3031,T3,64.3
2017-01-17 06:00:00,294,T1,54.2
2017-02-21 06:00:00,3097,T3,55.2
2017-03-07 06:00:00,3947,T3,66.4
2017-02-28 06:00:00,3443,T2,69.5
2017-01-31 06:00:00,3095,T2,46.8
2017-03-07 06:00:00,3104,T3,49.7
2017-02-14 06:00:00,865,T1,21.9
2017-02-07 06:00:00,937,T1,1.2
2017-02-21 06:00:00,594,T1,18.8
2017-01-24 06:00:00,598,T1,17.9
2017-02-14 06:00:00,3264,T3,43.6
2017-01-24 06:00:00,3855,T3,67.8
2017-01-24 06:00:00,3116,T3,40.7
2017-01-17 06:00:00,766,T1,105.3
2017-01-10 06:00:00,3480,T2,73.3
2017-01-17 06:00:00,3561,T3,76.1
2017-01-31 06:00:00,3772,T2,82.7
2017-01-31 06:00:00,120,T1,94.0
2017-02-07 06:00:00,3123,T2,79.7
2017-02-28 06:00:00,908,T1,8.7
2017-01-17 06:00:00,3412,T2,62.3
2017-01-10 06:00:00,3547,T2,88.9
2017-01-24 06:00:00,750,T1,9.8
2017-01-17 06:00:00,3901,T2,82.3
2017-02-07 06:00:00,934,T1,35.9
2017-01-31 06:00:00,3637,T2,61.1
2017-03-07 06:00:00,110,T1,61.9
2017-02-28 06:00:00,508,T1,55.7
2017-02-14 06:00:00,62,T1,89.0
2017-02-07 06:00:00,3268,T3,83.6
2017-01-17 06:00:00,3183,T3,31.1
2017-01-17 06:00:00,74,T1,177.4
2017-01-24 06:00:00,688,T1,81.3
2017-02-28 06:00:00,3778,T2,59.0
2017-02-14 06:00:00,3002,T3,74.6
2017-02-21 06:00:00,3604,T2,68.7
2017-01-17 06:00:00,3846,T2,17.1
2017-01-17 06:00:00,3579,T2,25.3
2017-01-24 06:00:00,3005,T2,66.0
2017-01-17 06:00:00,439,T1,12.6
2017-03-07 06:00:00,294,T1,152.4
2017-02-14 06:00:00,503,T1,20.3
2017-02-14 06:00:00,566,T1,39.0
2017-01-24 06:00:00,617,T1,36.4
2017-01-24 06:00:00,638,T1,19.1
2017-02-21 06:00:00,3598,T2,53.6
2017-03-07 06:00:00,3506,T3,19.3
2017-01-24 06:00:00,481,T1,155.2
2017-01-10 06:00:00,3503,T3,80.3
2017-02-28 06:00:00,3962,T2,40.1
2017-02-21 06:00:00,3319,T2,77.3
2017-01-24 06:00:00,3335,T3,71.8
2017-02-21 06:00:00,34,T1,1.1
2017-02-07 06:00:00,900,T1,76.5
2017-01-24 06:00:00,822,T1,76.9
2017-02-14 06:00:00,3138,T2,90.1
2017-01-24 06:00:00,751,T1,76.2
2017-01-10 06:00:00,3355,T3,50.5
2017-01-17 06:00:00,3197,T3,82.1
2017-01-17 06:00:00,3437,T3,63.4
2017-02-21 06:00:00,699,T1,47.0
2017-02-28 06:00:00,475,T1,60.9
2017-03-07 06:00:00,3370,T2,69.1
2017-02-21 06:00:00,3260,T3,68.6
2017-01-17 06:00:00,262,T1,35.7
2017-02-28 06:00:00,755,T1,38.8
2017-01-17 06:00:00,30,T1,51.2
2017-02-07 06:00:00,206,T1,89.1
2017-02-28 06:00:00,418,T1,48.8
2017-02-21 06:00:00,614,T1,46.4
2017-01-31 06:00:00,180,T1,72.4
2017-02-28 06:00:00,318,T1,5.7
2017-01-24 06:00:00,3351,T2,25.3
2017-03-07 06:00:00,3005,T2,31.1
2017-01-17 06:00:00,430,T1,70.8
2017-01-17 06:00:00,3280,T2,46.3
2017-03-07 06:00:00,339,T1,62.0
2017-02-14 06:00:00,3639,T3,63.1
2017-02-21 06:00:00,3387,T2,75.6
2017-02-21 06:00:00,3022,T2,32.5
2017-02-21 06:00:00,976,T1,79.1
2017-01-24 06:00:00,509,T1,18.3
2017-01-17 06:00:00,3165,T3,50.8
2017-02-21 06:00:00,3071,T3,29.9
2017-03-07 06:00:00,3759,T3,69.3
2017-02-21 06:00:00,3177,T2,68.1
2017-03-07 06:00:00,43,T1,24.6
2017-02-21 06:00:00,3031,T3,106.2
2017-01-17 06:00:00,3757,T2,55.9
2017-03-07 06:00:00,3577,T3,56.2
2017-02-07 06:00:00,3627,T2,70.4
2017-02-14 06:00:00,482,T1,159.6
2017-02-21 06:00:00,397,T1,3.7
2017-02-14 06:00:00,3087,T2,34.7
2017-02-28 06:00:00,3108,T2,52.2
2017-02-14 06:00:00,733,T1,45.2
2017-03-07 06:00:00,3484,T2,89.1
2017-01-31 06:00:00,346,T1,43.5
2017-02-28 06:00:00,3158,T2,56.4
2017-03-07 06:00:00,49,T1,143.0
2017-03-07 06:00:00,739,T1,95.6
2017-01-17 06:00:00,368,T1,50.3
2017-01-10 06:00:00,3735,T2,82.5
2017-02-28 06:00:00,3646,T3,64.5
2017-01-31 06:00:00,8,T1,3.7
2017-03-07 06:00:00,3164,T2,64.6
2017-02-07 06:00:00,3770,T3,37.8
2017-02-21 06:00:00,826,T1,67.8
2017-01-31 06:00:00,94,T1,85.4
2017-02-21 06:00:00,619,T1,115.3
2017-02-07 06:00:00,299,T1,52.5
2017-01-31 06:00:00,3484,T2,77.2
2017-03-07 06:00:00,415,T1,57.3
2017-02-07 06:00:00,3759,T3,51.0
2017-01-31 06:00:00,3514,T2,61.0
2017-03-07 06:00:00,3587,T2,54.9
2017-01-17 06:00:00,3384,T3,68.8
2017-01-17 06:00:00,373,T1,1.1
2017-01-10 06:00:00,596,T1,40.5
2017-01-17 06:00:00,3304,T3,74.0
2017-02-21 06:00:00,900,T1,46.4
2017-01-17 06:00:00,896,T1,73.8
2017-01-24 06:00:00,3938,T2,81.0
2017-01-24 06:00:00,3825,T2,77.1
2017-01-10 06:00:00,3286,T3,72.4
2017-01-17 06:00:00,955,T1,65.6
2017-01-10 06:00:00,909,T1,49.3
2017-01-24 06:00:00,538,T1,42.4
2017-02-14 06:00:00,3704,T3,54.6
2017-02-07 06:00:00,3489,T2,73.7
2017-01-10 06:00:00,786,T1,99.8
2017-01-10 06:00:00,280,T1,22.7
2017-01-17 06:00:00,3971,T3,49.5
2017-01-31 06:00:00,87,T1,131.0
2017-01-24 06:00:00,718,T1,27.6
2017-01-31 06:00:00,27,T1,177.5
2017-03-07 06:00:00,131,T1,0.3
2017-02-14 06:00:00,495,T1,42.9
2017-01-24 06:00:00,247,T1,100.9
2017-02-14 06:00:00,3160,T2,36.6
2017-01-24 06:00:00,575,T1,12.7
2017-01-31 06:00:00,3500,T2,41.2
2017-02-07 06:00:00,131,T1,8.1
2017-02-14 06:00:00,821,T1,16.9
2017-03-07 06:00:00,3620,T2,32.4
2017-02-21 06:00:00,3746,T3,68.8
2017-01-31 06:00:00,33,T1,24.6
2017-02-07 06:00:00,385,T1,47.3
2017-01-24 06:00:00,3724,T3,43.2
2017-01-17 06:00:00,3962,T2,83.3
2017-03-07 06:00:00,655,T1,90.1
2017-03-07 06:00:00,3062,T3,12.5
2017-02-14 06:00:00,287,T1,9.4
2017-03-07 06:00:00,3204,T2,36.0
2017-02-07 06:00:00,3196,T2,62.9
2017-02-28 06:00:00,96,T1,106.1
2017-02-07 06:00:00,965,T1,107.0
2017-02-28 06:00:00,892,T1,118.8
2017-02-28 06:00:00,702,T1,92.6
2017-01-24 06:00:00,288,T1,56.9
2017-01-17 06:00:00,3828,T2,43.4
2017-01-17 06:00:00,3625,T2,63.5
2017-01-10 06:00:00,3041,T3,61.1
2017-02-14 06:00:00,3506,T3,53.5
2017-03-07 06:00:00,325,T1,56.3
2017-02-21 06:00:00,3034,T3,85.1
2017-01-31 06:00:00,3236,T2,87.4
2017-02-28 06:00:00,3876,T3,66.5
2017-02-07 06:00:00,3958,T2,86.3
2017-03-07 06:00:00,3414,T2,26.8
2017-01-17 06:00:00,3959,T2,91.2
2017-01-24 06:00:00,3932,T2,90.8
2017-02-28 06:00:00,775,T1,4.2
2017-02-14 06:00:00,483,T1,9.9
2017-02-07 06:00:00,65,T1,95.8
2017-01-24 06:00:00,3685,T2,59.7
2017-01-17 06:00:00,324,T1,68.2
2017-03-07 06:00:00,3950,T2,42.1
2017-01-17 06:00:00,124,T1,59.6
2017-02-28 06:00:00,3857,T2,69.7
2017-01-31 06:00:00,3704,T3,62.0
2017-01-24 06:00:00,3096,T2,44.0
2017-02-21 06:00:00,385,T1,160.1
2017-01-10 06:00:00,78,T1,12.1
2017-02-07 06:00:00,3016,T2,76.5
2017-02-21 06:00:00,3064,T3,16.6
2017-02-07 06:00:00,553,T1,71.8
2017-02-14 06:00:00,3794,T3,64.1
2017-01-31 06:00:00,3409,T3,76.5
2017-02-07 06:00:00,876,T1,111.2
2017-01-31 06:00:00,3427,T2,38.4
2017-02-28 06:00:00,3318,T2,78.0
2017-01-24 06:00:00,3319,T2,81.9
2017-02-14 06:00:00,137,T1,45.8
2017-02-28 06:00:00,63,T1,77.0
2017-02-14 06:00:00,936,T1,0.3
2017-02-14 06:00:00,3695,T3,39.6
2017-02-28 06:00:00,93,T1,97.9
2017-01-10 06:00:00,592,T1,77.2
2017-03-07 06:00:00,3899,T2,71.3
2017-03-07 06:00:00,814,T1,41.2
2017-02-07 06:00:00,354,T1,88.1
2017-01-10 06:00:00,321,T1,70.7
2017-01-24 06:00:00,918,T1,42.0
2017-03-07 06:00:00,3296,T2,55.2
2017-02-28 06:00:00,136,T1,19.2
2017-01-31 06:00:00,93,T1,81.0
2017-02-28 06:00:00,829,T1,92.3
2017-02-28 06:00:00,3741,T2,97.4
2017-02-14 06:00:00,3429,T2,52.2
2017-02-21 06:00:00,3333,T2,44.4
2017-02-07 06:00:00,870,T1,45.0
2017-02-07 06:00:00,3287,T2,82.8
2017-03-07 06:00:00,3372,T2,81.2
2017-02-21 06:00:00,876,T1,80.4
2017-02-14 06:00:00,799,T1,10.4
2017-02-07 06:00:00,3561,T3,26.4
2017-02-28 06:00:00,3700,T2,48.0
2017-02-21 06:00:00,3065,T2,67.5
2017-02-28 06:00:00,718,T1,42.3
2017-02-14 06:00:00,3318,T2,43.4
2017-01-10 06:00:00,491,T1,12.0
2017-02-14 06:00:00,3651,T2,43.0
2017-03-07 06:00:00,3770,T3,48.2
2017-03-07 06:00:00,3412,T2,93.1
2017-03-07 06:00:00,3505,T2,56.6
2017-01-17 06:00:00,3297,T2,49.1
2017-02-07 06:00:00,3335,T3,37.3
2017-02-28 06:00:00,3941,T2,37.8
2017-02-21 06:00:00,3788,T3,50.0
2017-01-31 06:00:00,414,T1,9.1
2017-02-28 06:00:00,3085,T3,89.5
2017-03-07 06:00:00,275,T1,76.4
2017-02-28 06:00:00,3739,T2,64.6
2017-01-31 06:00:00,337,T1,3.8
2017-01-10 06:00:00,3473,T3,80.7
2017-01-17 06:00:00,3773,T2,90.2
2017-02-28 06:00:00,117,T1,84.5
2017-02-07 06:00:00,892,T1,28.5
2017-03-07 06:00:00,408,T1,77.6
