51,"27","M","Greater_than_100K","T","3","20"
52,"36","M","Greater_than_100K","F","4","34"
53,"50","M","50K_100K","T","1","13"
54,"43","M","Greater_than_100K","T","1","11"
55,"30","M","50K_100K","T","3","54"
56,"43","M","50K_100K","T","4","17"
57,"42","M","Greater_than_100K","F","4","51"
58,"52","M","Greater_than_100K","T","4","48"
59,"31","M","Greater_than_100K","T","1","31"
60,"55","M","Greater_than_100K","F","2","60"
61,"56","M","50K_100K","T","2","25"
62,"26","M","Greater_than_100K","T","1","46"
63,"36","M","Greater_than_100K","F","4","16"
64,"25","M","Greater_than_100K","T","2","28"
65,"33","M","Greater_than_100K","T","1","51"
66,"50","M","50K_100K","T","1","29"
67,"36","M","Greater_than_100K","F","1","36"
68,"43","M","Greater_than_100K","T","4","51"
69,"26","M","Greater_than_100K","F","3","35"
70,"45","M","Greater_than_100K","T","1","4"
71,"29","M","Greater_than_100K","T","1","4"
72,"57","M","Greater_than_100K","T","3","25"
73,"25","M","50K_100K","T","4","49"
74,"53","M","Greater_than_100K","T","3","19"
75,"28","M","Greater_than_100K","T","4","16"
76,"43","M","50K_100K","T","1","31"
77,"38","M","Greater_than_100K","F","4","38"
78,"27","M","Greater_than_100K","F","3","45"
79,"36","M","50K_100K","T","1","31"
80,"49","M","Greater_than_100K","F","4","58"
81,"58","M","Greater_than_100K","T","3","55"
82,"41","M","Greater_than_100K","F","4","56"
83,"30","M","Greater_than_100K","T","3","55"
84,"44","M","Greater_than_100K","T","3","8"
85,"32","M","Greater_than_100K","F","1","55"
86,"57","M","Greater_than_100K","F","4","39"
87,"39","M","50K_100K","F","3","28"
88,"36","M","Greater_than_100K","T","2","21"
89,"30","M","50K_100K","T","3","27"
90,"57","M","Greater_than_100K","F","3","9"
91,"30","M","50K_100K","T","1","32"
92,"57","M","Greater_than_100K","F","1","25"
93,"29","M","50K_100K","T","2","41"
94,"29","M","Greater_than_100K","F","2","45"
95,"28","M","Greater_than_100K","T","4","29"
96,"43","M","Greater_than_100K","T","2","14"
97,"35","M","Greater_than_100K","T","4","5"
98,"25","M","50K_100K","T","3","59"
99,"36","M","Greater_than_100K","T","1","11"
100,"51","M","Greater_than_100K","T","3","36"
101,"26","M","Greater_than_100K","T","3","8"
102,"45","M","50K_100K","F","2","40"
103,"35","M","Greater_than_100K","F","4","15"
104,"32","M","50K_100K","T","4","52"
105,"29","M","Greater_than_100K","F","3","55"
106,"36","M","Greater_than_100K","F","2","56"
107,"30","M","Greater_than_100K","T","2","28"
108,"29","M","Greater_than_100K","T","3","46"
109,"40","M","50K_100K","F","4","45"
110,"26","M","Greater_than_100K","T","2","13"
111,"50","M","Greater_than_100K","F","2","28"
112,"28","M","Greater_than_100K","F","1","54"
113,"59","M","Greater_than_100K","T","2","50"
114,"29","M","Greater_than_100K","T","2","41"
115,"32","M","Greater_than_100K","F","4","2"
116,"57","M","50K_100K","T","2","45"
117,"59","M","Greater_than_100K","F","4","19"
118,"35","M","Greater_than_100K","T","4","40"
119,"29","M","Greater_than_100K","T","1","28"
120,"53","M","Greater_than_100K","F","4","20"
121,"51","M","50K_100K","T","2","39"
122,"57","M","Greater_than_100K","T","2","45"
123,"60","M","Greater_than_100K","T","2","24"
124,"58","M","50K_100K","F","2","30"
125,"42","M","Greater_than_100K","T","4","25"
126,"35","M","Greater_than_100K","T","1","8"
127,"34","M","Greater_than_100K","T","4","53"
128,"43","M","50K_100K","F","1","27"
129,"42","M","50K_100K","T","4","44"
130,"36","M","Greater_than_100K","F","2","5"
131,"59","M","Greater_than_100K","T","2","22"
132,"47","M","Greater_than_100K","T","2","40"
133,"29","M","Greater_than_100K","F","4","28"
134,"40","M","Greater_than_100K","T","3","37"
135,"57","M","Greater_than_100K","T","1","46"
136,"41","M","50K_100K","F","4","36"
137,"57","M","Greater_than_100K","F","2","3"
138,"46","M","Greater_than_100K","F","1","38"
139,"47","M","Greater_than_100K","T","1","48"
140,"56","M","Greater_than_100K","T","4","28"
141,"43","M","Greater_than_100K","T","1","55"
142,"60","M","50K_100K","T","4","33"
143,"36","M","Greater_than_100K","F","3","16"
144,"42","M","Greater_than_100K","T","1","50"
145,"37","M","Greater_than_100K","T","4","31"
146,"47","M","Greater_than_100K","F","3","30"
147,"51","M","Greater_than_100K","T","3","3"
148,"45","M","50K_100K","T","3","57"
149,"60","M","50K_100K","T","1","27"
150,"45","M","Greater_than_100K","T","4","3"
151,"40","M","Greater_than_100K","F","3","36"
152,"33","M","50K_100K","F","1","44"
153,"27","M","Greater_than_100K","F","1","13"
154,"55","M","50K_100K","F","2","50"
155,"33","M","Greater_than_100K","T","1","28"
156,"60","M","50K_100K","F","1","33"
157,"46","M","Greater_than_100K","T","2","10"
158,"60","M","Greater_than_100K","T","4","27"
159,"38","M","Greater_than_100K","T","2","28"
160,"44","M","Greater_than_100K","T","4","56"
161,"40","M","Greater_than_100K","F","1","24"
162,"45","M","Greater_than_100K","T","3","35"
163,"40","M","50K_100K","T","1","42"
164,"33","M","Greater_than_100K","T","3","50"
165,"28","M","Greater_than_100K","T","2","47"
166,"47","M","Greater_than_100K","F","2","46"
167,"40","M","Greater_than_100K","T","3","58"
168,"27","M","Greater_than_100K","T","2","46"
169,"53","M","50K_100K","T","4","48"
170,"36","M","Greater_than_100K","T","3","36"
171,"52","M","Greater_than_100K","F","4","20"
172,"46","M","Greater_than_100K","F","1","23"
173,"50","M","50K_100K","F","3","25"
174,"40","M","Greater_than_100K","T","3","36"
175,"37","M","Greater_than_100K","T","4","58"
176,"52","M","Greater_than_100K","T","2","47"
177,"40","M","Greater_than_100K","T","3","7"
178,"45","M","Greater_than_100K","F","2","45"
179,"29","M","Greater_than_100K","T","2","27"
180,"35","M","Greater_than_100K","T","1","12"
181,"42","M","Greater_than_100K","T","1","60"
182,"37","M","Greater_than_100K","T","3","11"
183,"46","M","50K_100K","F","4","21"
184,"27","M","50K_100K","T","1","3"
185,"59","M","Greater_than_100K","F","4","7"
186,"25","M","50K_100K","F","4","7"
187,"55","M","Greater_than_100K","F","3","37"
188,"47","M","Greater_than_100K","T","4","30"
189,"36","M","Greater_than_100K","F","4","6"
190,"51","M","Greater_than_100K","T","1","22"
191,"48","M","50K_100K","T","4","4"
192,"60","M","50K_100K","T","3","17"
193,"29","M","50K_100K","F","4","25"
194,"56","M","50K_100K","T","2","20"
195,"54","M","Greater_than_100K","F","4","7"
196,"54","M","Greater_than_100K","F","3","15"
197,"55","M","Greater_than_100K","F","4","19"
198,"51","M","Greater_than_100K","T","1","54"
199,"60","M","Greater_than_100K","T","1","54"
200,"48","M","Greater_than_100K","T","1","56"
201,"48","M","Greater_than_100K","T","2","59"
202,"44","M","Greater_than_100K","F","3","8"
203,"36","M","Greater_than_100K","T","3","14"
204,"52","M","Greater_than_100K","T","1","0"
205,"43","M","Greater_than_100K","T","1","20"
206,"51","M","50K_100K","T","2","39"
207,"36","M","Greater_than_100K","F","4","36"
208,"39","M","Greater_than_100K","T","4","12"
209,"32","M","Greater_than_100K","T","1","9"
210,"60","M","Greater_than_100K","T","3","41"
211,"45","M","50K_100K","T","3","30"
212,"35","M","Greater_than_100K","T","1","27"
213,"31","M","50K_100K","F","1","8"
214,"52","M","Greater_than_100K","F","3","11"
215,"45","M","Greater_than_100K","T","3","12"
216,"58","M","Greater_than_100K","F","4","17"
217,"47","M","50K_100K","T","3","27"
218,"50","M","Greater_than_100K","F","1","54"
219,"42","M","Greater_than_100K","T","2","28"
220,"55","M","50K_100K","T","4","33"
221,"40","M","Greater_than_100K","F","1","48"
222,"26","M","50K_100K","T","2","17"
223,"34","M","Greater_than_100K","T","1","20"
224,"37","M","Greater_than_100K","T","3","37"
225,"29","M","Greater_than_100K","F","4","43"
226,"42","M","Greater_than_100K","T","2","40"
227,"53","M","Greater_than_100K","T","1","2"
228,"37","M","50K_100K","F","1","35"
229,"43","M","Greater_than_100K","T","3","36"
230,"42","M","50K_100K","F","2","9"
231,"53","M","Greater_than_100K","T","4","48"
232,"45","M","Greater_than_100K","F","4","45"
233,"28","M","50K_100K","F","2","29"
234,"54","M","50K_100K","T","1","34"
235,"45","M","Greater_than_100K","F","1","27"
236,"32","M","50K_100K","T","3","17"
237,"51","M","50K_100K","T","2","20"
238,"36","M","Greater_than_100K","T","2","48"
239,"42","M","50K_100K","T","4","34"
240,"60","M","Greater_than_100K","T","3","35"
241,"40","M","Greater_than_100K","T","4","48"
242,"33","M","50K_100K","F","2","3"
243,"32","M","Greater_than_100K","F","4","50"
244,"49","M","Greater_than_100K","F","2","32"
245,"60","M","50K_100K","T","4","36"
246,"42","M","Greater_than_100K","T","2","34"
247,"52","M","Greater_than_100K","F","1","18"
248,"45","M","50K_100K","T","1","10"
249,"59","M","Greater_than_100K","F","1","58"
250,"53","M","Greater_than_100K","T","3","51"
251,"44","M","Greater_than_100K","F","3","51"
252,"46","M","Greater_than_100K","F","1","43"
253,"34","M","Greater_than_100K","T","2","10"
254,"35","M","Greater_than_100K","F","4","0"
255,"27","M","Greater_than_100K","F","1","35"
256,"45","M","50K_100K","T","2","47"
257,"34","M","50K_100K","T","1","3"
258,"25","M","Greater_than_100K","T","4","0"
259,"46","M","Greater_than_100K","T","4","3"
260,"43","M","Greater_than_100K","T","4","35"
261,"55","M","Greater_than_100K","T","4","12"
262,"26","M","50K_100K","F","1","34"
263,"46","M","Greater_than_100K","T","3","31"
264,"34","M","50K_100K","T","4","42"
265,"29","M","50K_100K","T","3","17"
266,"28","M","Greater_than_100K","F","3","56"
267,"51","M","Greater_than_100K","T","2","54"
268,"25","M","50K_100K","F","2","44"
269,"26","M","50K_100K","T","2","59"
270,"51","M","Greater_than_100K","T","2","22"
271,"37","M","50K_100K","T","1","49"
272,"52","M","50K_100K","T","2","25"
273,"38","M","Greater_than_100K","F","2","54"
274,"53","M","Greater_than_100K","F","3","41"
275,"25","M","Greater_than_100K","F","1","49"
276,"43","M","50K_100K","T","2","22"
277,"54","M","Greater_than_100K","F","3","52"
278,"44","M","Greater_than_100K","F","1","57"
279,"34","M","50K_100K","T","4","60"
280,"37","M","50K_100K","T","1","16"
281,"38","M","Greater_than_100K","T","2","14"
282,"40","M","Greater_than_100K","T","3","4"
283,"58","M","50K_100K","F","4","7"
284,"53","M","50K_100K","T","1","6"
285,"51","M","Greater_than_100K","T","4","60"
286,"35","M","Greater_than_100K","T","2","26"
287,"41","M","Greater_than_100K","T","4","17"
288,"35","M","Greater_than_100K","T","3","27"
289,"50","M","Greater_than_100K","F","1","5"
290,"54","M","Greater_than_100K","T","4","46"
291,"48","M","50K_100K","F","1","8"
292,"39","M","50K_100K","F","2","52"
293,"59","M","50K_100K","F","3","47"
294,"33","M","Greater_than_100K","F","2","34"
295,"46","M","50K_100K","F","3","17"
296,"52","M","Greater_than_100K","T","4","20"
297,"49","M","Greater_than_100K","T","3","21"
298,"29","M","50K_100K","F","1","6"
299,"47","M","50K_100K","T","1","23"
300,"36","M","Greater_than_100K","T","2","57"
301,"37","M","Greater_than_100K","T","2","49"
302,"60","M","Greater_than_100K","T","3","33"
303,"44","M","Greater_than_100K","T","3","29"
304,"40","M","Greater_than_100K","F","2","34"
305,"59","M","Greater_than_100K","T","1","49"
306,"41","M","50K_100K","T","4","44"
307,"31","M","Greater_than_100K","T","3","32"
308,"60","M","Greater_than_100K","F","2","52"
309,"44","M","50K_100K","T","4","53"
310,"52","M","Greater_than_100K","T","4","15"
311,"57","M","50K_100K","T","1","48"
312,"49","M","Greater_than_100K","F","4","34"
313,"39","M","50K_100K","T","4","42"
314,"39","M","Greater_than_100K","T","3","9"
315,"30","M","Greater_than_100K","T","4","46"
316,"32","M","Greater_than_100K","T","2","19"
317,"31","M","Greater_than_100K","T","4","2"
318,"39","M","Greater_than_100K","T","3","57"
319,"37","M","50K_100K","T","4","27"
320,"55","M","Greater_than_100K","F","2","20"
321,"32","M","50K_100K","F","3","21"
322,"56","M","Greater_than_100K","F","4","42"
323,"39","M","Greater_than_100K","F","3","3"
324,"30","M","Greater_than_100K","T","1","33"
325,"37","M","50K_100K","T","1","34"
326,"38","M","50K_100K","T","4","46"
327,"40","M","Greater_than_100K","T","3","44"
328,"31","M","Greater_than_100K","T","1","8"
329,"48","M","Greater_than_100K","T","4","43"
330,"58","M","Greater_than_100K","T","4","29"
331,"51","M","Greater_than_100K","T","3","14"
332,"56","M","50K_100K","F","2","51"
333,"59","M","Greater_than_100K","T","4","38"
334,"32","M","50K_100K","F","2","40"
335,"42","M","50K_100K","F","4","39"
336,"38","M","Greater_than_100K","F","2","31"
337,"38","M","50K_100K","T","1","58"
338,"26","M","50K_100K","F","2","47"
339,"58","M","Greater_than_100K","T","3","8"
340,"39","M","Greater_than_100K","T","3","56"
341,"59","M","Greater_than_100K","T","2","46"
342,"34","M","Greater_than_100K","F","4","25"
343,"43","M","Greater_than_100K","F","2","22"
344,"60","M","Greater_than_100K","T","1","51"
345,"38","M","50K_100K","T","2","36"
346,"36","M","50K_100K","T","4","8"
347,"26","M","Greater_than_100K","F","1","7"
348,"49","M","Greater_than_100K","F","1","1"
349,"58","M","Greater_than_100K","F","4","11"
350,"26","M","Greater_than_100K","T","3","0"
351,"32","M","50K_100K","T","1","3"
352,"51","M","Greater_than_100K","T","4","50"
353,"29","M","50K_100K","T","3","28"
354,"50","M","Greater_than_100K","F","4","39"
355,"60","M","Greater_than_100K","T","1","35"
356,"58","M","Greater_than_100K","F","3","12"
357,"46","M","Greater_than_100K","T","2","24"
358,"51","M","Greater_than_100K","T","1","51"
359,"42","M","Greater_than_100K","F","2","12"
360,"52","M","Greater_than_100K","F","2","12"
361,"25","M","Greater_than_100K","T","2","44"
362,"45","M","50K_100K","F","4","10"
363,"41","M","Greater_than_100K","T","2","50"
364,"36","M","Greater_than_100K","T","2","14"
365,"55","M","Greater_than_100K","F","4","23"
366,"60","M","50K_100K","F","2","46"
367,"48","M","50K_100K","T","3","56"
368,"33","M","Greater_than_100K","T","1","40"
369,"54","M","Greater_than_100K","T","1","5"
370,"51","M","Greater_than_100K","T","2","53"
371,"60","M","50K_100K","F","2","46"
372,"34","M","Greater_than_100K","T","1","42"
373,"56","M","Greater_than_100K","T","2","48"
374,"42","M","Greater_than_100K","F","4","12"
375,"35","M","Greater_than_100K","T","2","12"
376,"39","M","Greater_than_100K","T","4","46"
377,"52","M","50K_100K","F","2","43"
378,"28","M","Greater_than_100K","T","4","42"
379,"40","M","50K_100K","T","2","45"
380,"48","M","50K_100K","T","3","32"
381,"35","M","Greater_than_100K","T","4","53"
382,"32","M","Greater_than_100K","T","2","9"
383,"25","M","Greater_than_100K","F","3","39"
384,"28","M","Greater_than_100K","F","2","44"
385,"32","M","Greater_than_100K","T","3","11"
386,"29","M","Greater_than_100K","F","1","13"
387,"49","M","Greater_than_100K","T","2","17"
388,"31","M","Greater_than_100K","F","4","48"
389,"60","M","50K_100K","T","3","18"
390,"59","M","Greater_than_100K","F","2","18"
391,"49","M","Greater_than_100K","T","3","51"
392,"51","M","50K_100K","T","2","35"
393,"51","M","Greater_than_100K","T","3","16"
394,"48","M","50K_100K","T","4","29"
395,"31","M","Greater_than_100K","F","3","7"
396,"58","M","50K_100K","F","2","17"
397,"45","M","Greater_than_100K","T","4","42"
398,"44","M","Greater_than_100K","T","4","29"
399,"25","M","Greater_than_100K","T","1","49"
400,"38","M","Greater_than_100K","F","4","28"
401,"49","M","Greater_than_100K","T","3","59"
402,"39","M","Greater_than_100K","T","1","23"
403,"52","M","50K_100K","F","3","48"
404,"52","M","Greater_than_100K","T","4","57"
405,"45","M","50K_100K","T","1","30"
406,"31","M","50K_100K","T","2","13"
407,"52","M","Greater_than_100K","T","3","34"
408,"28","M","50K_100K","T","4","41"
409,"47","M","50K_100K","F","1","10"
410,"39","M","50K_100K","T","1","45"
411,"52","M","50K_100K","T","1","60"
412,"54","M","50K_100K","T","4","13"
413,"59","M","50K_100K","F","1","13"
414,"32","M","Greater_than_100K","T","3","55"
415,"56","M","Greater_than_100K","F","4","33"
416,"40","M","Greater_than_100K","T","1","6"
417,"43","M","Greater_than_100K","F","2","47"
418,"52","M","50K_100K","F","1","16"
419,"29","M","50K_100K","F","3","3"
420,"39","M","50K_100K","T","4","52"
421,"48","M","Greater_than_100K","T","2","50"
422,"57","M","Greater_than_100K","T","3","24"
423,"37","M","Greater_than_100K","F","4","37"
424,"28","M","Greater_than_100K","F","1","37"
425,"58","M","Greater_than_100K","T","3","26"
426,"32","M","50K_100K","F","4","6"
427,"26","M","Greater_than_100K","T","4","41"
428,"40","M","Greater_than_100K","T","4","11"
429,"37","M","Greater_than_100K","T","3","19"
430,"34","M","50K_100K","T","2","28"
431,"48","M","50K_100K","T","4","0"
432,"53","M","Greater_than_100K","T","3","36"
433,"40","M","50K_100K","T","3","45"
434,"58","M","Greater_than_100K","F","3","3"
435,"34","M","50K_100K","F","3","19"
436,"48","M","50K_100K","T","3","41"
437,"38","M","50K_100K","F","2","57"
438,"58","M","Greater_than_100K","T","1","17"
439,"51","M","50K_100K","F","3","11"
440,"46","M","Greater_than_100K","T","4","54"
441,"54","M","50K_100K","F","4","45"
442,"56","M","Greater_than_100K","T","3","38"
443,"51","M","Greater_than_100K","T","3","43"
444,"43","M","Greater_than_100K","F","1","9"
445,"60","M","50K_100K","F","1","29"
446,"44","M","Greater_than_100K","T","2","2"
447,"56","M","Greater_than_100K","T","4","7"
448,"47","M","50K_100K","F","4","59"
449,"47","M","Greater_than_100K","T","1","35"
450,"26","M","Greater_than_100K","T","4","0"
451,"34","M","Greater_than_100K","T","4","5"
452,"52","M","50K_100K","T","1","49"
453,"60","M","50K_100K","T","2","13"
454,"59","M","50K_100K","T","1","47"
455,"52","M","Greater_than_100K","T","3","14"
456,"49","M","Greater_than_100K","T","2","21"
457,"33","M","Greater_than_100K","T","3","54"
458,"46","M","Greater_than_100K","T","3","8"
459,"45","M","50K_100K","T","1","3"
460,"26","M","50K_100K","T","4","16"
461,"38","M","50K_100K","F","2","11"
462,"57","M","Greater_than_100K","F","2","23"
463,"39","M","50K_100K","T","1","5"
464,"43","M","Greater_than_100K","T","3","11"
465,"31","M","Greater_than_100K","T","4","39"
466,"31","M","Greater_than_100K","T","1","19"
467,"44","M","Greater_than_100K","T","3","42"
468,"39","M","Greater_than_100K","T","4","6"
469,"47","M","50K_100K","T","1","58"
470,"45","M","Greater_than_100K","T","1","33"
471,"30","M","Greater_than_100K","F","2","13"
472,"35","M","Greater_than_100K","F","1","11"
473,"25","M","Greater_than_100K","T","2","58"
474,"59","M","50K_100K","F","4","12"
475,"39","M","Greater_than_100K","F","2","42"
476,"60","M","Greater_than_100K","T","1","44"
477,"43","M","50K_100K","T","3","35"
478,"41","M","50K_100K","F","3","60"
479,"51","M","Greater_than_100K","F","1","47"
480,"30","M","Greater_than_100K","T","2","0"
481,"43","M","Greater_than_100K","F","4","9"
482,"45","M","Greater_than_100K","F","3","45"
483,"48","M","Greater_than_100K","T","3","25"
484,"38","M","Greater_than_100K","T","3","24"
485,"29","M","50K_100K","T","1","15"
486,"27","M","Greater_than_100K","F","2","49"
487,"52","M","Greater_than_100K","F","1","60"
488,"50","M","Greater_than_100K","F","1","6"
489,"52","M","Greater_than_100K","T","3","12"
490,"30","M","50K_100K","T","1","47"
491,"46","M","Greater_than_100K","T","1","32"
492,"52","M","Greater_than_100K","T","4","40"
493,"57","M","50K_100K","F","2","42"
494,"36","M","Greater_than_100K","T","4","35"
495,"48","M","Greater_than_100K","F","2","0"
496,"37","M","Greater_than_100K","F","4","44"
497,"46","M","50K_100K","T","4","45"
498,"28","M","Greater_than_100K","F","1","11"
499,"46","M","Greater_than_100K","F","4","1"
500,"46","M","Greater_than_100K","F","3","18"
501,"49","M","50K_100K","F","4","40"
502,"53","M","Greater_than_100K","T","2","22"
503,"55","M","Greater_than_100K","T","4","2"
504,"26","M","Greater_than_100K","F","3","42"
505,"49","M","Greater_than_100K","T","2","15"
506,"55","M","Greater_than_100K","T","3","18"
507,"51","M","Greater_than_100K","T","4","32"
508,"54","M","Greater_than_100K","T","3","2"
509,"29","M","50K_100K","F","3","14"
510,"53","M","50K_100K","T","2","52"
511,"37","M","Greater_than_100K","F","4","6"
512,"59","M","Greater_than_100K","T","3","5"
513,"58","M","Greater_than_100K","F","3","59"
514,"46","M","Greater_than_100K","F","4","53"
515,"28","M","50K_100K","T","4","35"
516,"53","M","Greater_than_100K","F","2","35"
517,"46","M","Greater_than_100K","T","3","59"
518,"28","M","50K_100K","F","3","24"
519,"48","M","Greater_than_100K","T","4","15"
520,"36","M","Greater_than_100K","T","4","60"
521,"55","M","Greater_than_100K","F","3","19"
522,"33","M","Greater_than_100K","T","2","23"
523,"38","M","50K_100K","T","2","59"
524,"58","M","Greater_than_100K","T","3","20"
525,"45","M","50K_100K","F","3","31"
526,"54","M","Greater_than_100K","F","3","25"
527,"26","M","Greater_than_100K","F","4","29"
528,"26","M","Greater_than_100K","F","2","1"
529,"47","M","50K_100K","F","1","53"
530,"33","M","50K_100K","F","2","17"
531,"34","M","Greater_than_100K","F","3","15"
532,"47","M","Greater_than_100K","T","1","40"
533,"39","M","Greater_than_100K","T","3","5"
534,"53","M","Greater_than_100K","F","2","47"
535,"29","M","Greater_than_100K","T","4","39"
536,"60","M","Greater_than_100K","T","4","12"
537,"48","M","Greater_than_100K","T","1","19"
538,"48","M","Greater_than_100K","F","3","57"
539,"51","M","Greater_than_100K","F","1","27"
540,"43","M","Greater_than_100K","F","2","40"
541,"38","M","Greater_than_100K","F","3","42"
542,"47","M","Greater_than_100K","F","1","54"
543,"59","M","Greater_than_100K","T","1","3"
544,"32","M","Greater_than_100K","T","1","47"
545,"51","M","Greater_than_100K","F","2","3"
546,"40","M","Greater_than_100K","T","2","44"
547,"54","M","Greater_than_100K","F","4","53"
548,"56","M","Greater_than_100K","T","2","16"
549,"60","M","50K_100K","F","2","30"
550,"57","M","Greater_than_100K","F","3","20"
551,"34","M","Greater_than_100K","F","1","51"
552,"33","M","Greater_than_100K","T","1","26"
553,"53","M","50K_100K","T","2","26"
554,"30","M","50K_100K","F","4","9"
555,"55","M","Greater_than_100K","F","4","43"
556,"59","M","Greater_than_100K","F","4","57"
557,"42","M","50K_100K","T","4","41"
558,"26","M","Greater_than_100K","F","2","21"
559,"47","M","Greater_than_100K","F","2","12"
560,"54","M","Greater_than_100K","T","3","37"
561,"30","M","Greater_than_100K","T","4","54"
562,"60","M","50K_100K","F","1","55"
563,"49","M","Greater_than_100K","F","3","49"
564,"56","M","50K_100K","T","2","38"
565,"33","M","Greater_than_100K","F","4","34"
566,"56","M","50K_100K","T","3","50"
567,"53","M","50K_100K","T","1","30"
568,"47","M","Greater_than_100K","T","2","50"
569,"32","M","50K_100K","T","1","60"
570,"27","M","Greater_than_100K","T","3","11"
571,"47","M","50K_100K","F","4","3"
572,"53","M","Greater_than_100K","F","2","18"
573,"32","M","Greater_than_100K","T","1","9"
574,"48","M","Greater_than_100K","F","4","23"
575,"39","M","Greater_than_100K","F","2","58"
576,"38","M","Greater_than_100K","T","4","15"
577,"27","M","50K_100K","F","3","26"
578,"40","M","50K_100K","T","2","56"
579,"44","M","50K_100K","F","1","2"
580,"54","M","Greater_than_100K","F","3","17"
581,"55","M","50K_100K","T","3","21"
582,"25","M","Greater_than_100K","T","4","20"
583,"45","M","Greater_than_100K","T","4","44"
584,"35","M","Greater_than_100K","T","2","36"
585,"26","M","Greater_than_100K","F","2","53"
586,"37","M","Greater_than_100K","T","2","13"
587,"34","M","Greater_than_100K","T","1","42"
588,"60","M","Greater_than_100K","T","1","9"
589,"59","M","Greater_than_100K","F","2","16"
590,"47","M","50K_100K","T","2","49"
591,"59","M","Greater_than_100K","F","2","3"
592,"56","M","Greater_than_100K","F","2","34"
593,"29","M","50K_100K","T","4","57"
594,"46","M","50K_100K","T","2","4"
595,"37","M","Greater_than_100K","F","4","29"
596,"49","M","50K_100K","T","1","19"
597,"47","M","Greater_than_100K","T","3","16"
598,"50","M","Greater_than_100K","F","2","33"
599,"47","M","Greater_than_100K","T","2","18"
600,"29","M","50K_100K","T","2","36"
601,"35","M","50K_100K","T","2","50"
602,"31","M","50K_100K","F","2","8"
603,"31","M","Greater_than_100K","T","3","4"
604,"45","M","50K_100K","T","1","51"
605,"40","M","50K_100K","T","4","22"
606,"39","M","50K_100K","T","4","29"
607,"55","M","Greater_than_100K","T","4","54"
608,"32","M","Greater_than_100K","F","3","60"
609,"43","M","Greater_than_100K","F","1","43"
610,"39","M","Greater_than_100K","F","1","24"
611,"34","M","Greater_than_100K","T","3","41"
612,"53","M","Greater_than_100K","T","1","49"
613,"36","M","50K_100K","T","3","35"
614,"27","M","Greater_than_100K","F","4","0"
615,"59","M","Greater_than_100K","T","1","14"
616,"38","M","Greater_than_100K","T","1","8"
617,"36","M","Greater_than_100K","F","2","27"
618,"48","M","Greater_than_100K","T","2","30"
619,"52","M","Greater_than_100K","T","2","12"
620,"42","M","Greater_than_100K","T","3","15"
621,"58","M","Greater_than_100K","T","1","48"
622,"26","M","50K_100K","T","4","34"
623,"49","M","Greater_than_100K","T","3","40"
624,"54","M","Greater_than_100K","T","4","4"
625,"37","M","Greater_than_100K","F","1","19"
626,"58","M","Greater_than_100K","F","3","7"
627,"42","M","Greater_than_100K","T","4","53"
628,"59","M","Greater_than_100K","T","2","2"
629,"36","M","Greater_than_100K","F","4","56"
630,"46","M","Greater_than_100K","T","3","59"
631,"57","M","Greater_than_100K","F","4","51"
632,"46","M","Greater_than_100K","T","2","50"
